millis,epoch,sync,f1LV,f2LV,f3LV,f4LV,f5LV,f1RV,f2RV,f3RV,f4RV,f5RV
266933, 1542380453, 733, 752, 752, 738, 747, 762, 2678, 1275, 845, 821, 747
266943, 1542380453, 747, 742, 738, 742, 796, 835, 2688, 1251, 845, 835, 742
266953, 1542380453, 752, 742, 723, 742, 909, 826, 2717, 1212, 816, 826, 742
266963, 1542380453, 728, 742, 703, 757, 1041, 835, 2717, 1138, 821, 811, 742
266973, 1542380453, 728, 733, 801, 811, 1133, 830, 2693, 1045, 821, 816, 742
266983, 1542380453, 747, 752, 840, 826, 1270, 869, 2600, 962, 821, 806, 752
266993, 1542380453, 742, 782, 894, 869, 1378, 899, 2482, 894, 806, 786, 747
267003, 1542380453, 747, 791, 943, 879, 1402, 884, 2238, 850, 816, 791, 747
267013, 1542380453, 742, 801, 962, 884, 1441, 855, 1959, 830, 801, 786, 742
267023, 1542380453, 733, 821, 972, 894, 1495, 840, 1001, 826, 811, 782, 742
267033, 1542380453, 713, 835, 992, 913, 1544, 835, 1241, 816, 801, 782, 742
267043, 1542380453, 718, 869, 1006, 923, 1598, 826, 742, 816, 796, 777, 742
267053, 1542380453, 718, 865, 1026, 943, 1652, 816, 747, 806, 796, 782, 747
267063, 1542380453, 708, 889, 1060, 918, 1656, 811, 742, 821, 786, 777, 738
267073, 1542380453, 708, 909, 1080, 913, 1656, 782, 742, 816, 782, 772, 738
267083, 1542380453, 698, 953, 1089, 913, 1661, 777, 742, 796, 796, 767, 738
267094, 1542380453, 703, 972, 1104, 923, 1642, 777, 742, 806, 786, 782, 742
267104, 1542380453, 713, 982, 1124, 928, 1627, 772, 742, 796, 786, 777, 742
267114, 1542380453, 713, 987, 1153, 928, 1573, 772, 738, 801, 782, 777, 742
267124, 1542380453, 703, 1050, 1192, 933, 1559, 772, 747, 806, 782, 777, 747
267134, 1542380453, 718, 1055, 1177, 923, 1505, 762, 742, 796, 786, 772, 742
267144, 1542380453, 713, 1041, 1192, 918, 1466, 757, 738, 786, 786, 767, 742
267154, 1542380453, 708, 1065, 1212, 913, 1427, 742, 738, 777, 782, 772, 742
267164, 1542380453, 708, 1114, 1226, 904, 1422, 747, 738, 777, 786, 767, 742
267174, 1542380453, 708, 1114, 1226, 918, 1358, 742, 742, 777, 782, 772, 742
267184, 1542380453, 713, 1133, 1231, 913, 1290, 747, 752, 791, 782, 777, 747
267194, 1542380453, 708, 1153, 1256, 918, 1256, 742, 742, 777, 782, 772, 742
267204, 1542380453, 718, 1163, 1241, 899, 1207, 742, 738, 772, 782, 772, 742
267214, 1542380453, 718, 1182, 1246, 894, 1148, 742, 742, 772, 777, 767, 742
267224, 1542380453, 718, 1173, 1260, 894, 1133, 747, 738, 767, 777, 762, 742
267234, 1542380453, 718, 1177, 1265, 889, 1143, 742, 742, 772, 782, 762, 742
267244, 1542380453, 718, 1177, 1260, 879, 1129, 742, 738, 777, 777, 752, 742
267254, 1542380453, 708, 1217, 1280, 894, 1119, 747, 742, 782, 782, 767, 747
267264, 1542380453, 723, 1212, 1270, 879, 1104, 747, 738, 782, 772, 762, 742
267274, 1542380453, 723, 1221, 1275, 884, 1104, 742, 742, 777, 767, 762, 738
267284, 1542380453, 718, 1226, 1275, 889, 1089, 742, 738, 777, 772, 767, 742
267294, 1542380453, 713, 1241, 1270, 889, 1065, 742, 742, 782, 777, 757, 742
267304, 1542380453, 713, 1260, 1280, 889, 1060, 738, 738, 777, 762, 757, 742
267314, 1542380453, 713, 1260, 1280, 894, 1050, 742, 742, 782, 786, 767, 747
267324, 1542380453, 708, 1285, 1280, 899, 1031, 742, 742, 777, 772, 762, 742
267334, 1542380453, 713, 1280, 1280, 899, 1041, 738, 742, 772, 767, 762, 742
267344, 1542380453, 713, 1295, 1275, 894, 1026, 738, 738, 772, 767, 762, 742
267354, 1542380453, 713, 1285, 1280, 904, 1041, 738, 742, 772, 772, 757, 742
267364, 1542380453, 713, 1275, 1270, 913, 1050, 738, 738, 767, 767, 762, 742
267374, 1542380453, 713, 1270, 1265, 918, 1104, 742, 742, 767, 767, 752, 742
267384, 1542380453, 713, 1270, 1256, 928, 1124, 747, 747, 777, 777, 767, 747
267404, 1542380453, 698, 1202, 1231, 923, 1177, 752, 747, 772, 772, 767, 747
267414, 1542380453, 713, 1163, 1217, 923, 1192, 752, 738, 767, 767, 757, 742
267424, 1542380453, 718, 1138, 1187, 918, 1212, 747, 738, 762, 772, 747, 742
267435, 1542380453, 718, 1109, 1168, 913, 1217, 747, 742, 767, 767, 747, 742
267445, 1542380453, 718, 1060, 1133, 899, 1270, 752, 738, 762, 767, 747, 742
267455, 1542380453, 713, 1031, 1124, 894, 1285, 757, 742, 762, 762, 747, 752
267465, 1542380453, 708, 1006, 1075, 879, 1290, 767, 747, 767, 762, 762, 742
267475, 1542380453, 718, 967, 1041, 869, 1300, 772, 738, 762, 767, 757, 742
267485, 1542380453, 718, 933, 1011, 860, 1295, 772, 738, 762, 767, 752, 738
267495, 1542380453, 713, 923, 997, 855, 1304, 772, 742, 762, 767, 757, 742
267505, 1542380453, 703, 894, 962, 850, 1285, 772, 738, 767, 762, 757, 738
267515, 1542380453, 718, 869, 928, 850, 1290, 767, 738, 762, 762, 752, 742
267525, 1542380454, 728, 855, 928, 855, 1256, 782, 742, 757, 767, 762, 747
267535, 1542380454, 718, 884, 918, 845, 1241, 767, 738, 752, 767, 757, 742
267545, 1542380454, 723, 865, 894, 835, 1177, 757, 1104, 777, 767, 747, 738
267555, 1542380454, 723, 865, 884, 816, 1075, 747, 1187, 816, 757, 752, 738
267565, 1542380454, 718, 860, 884, 791, 1006, 742, 1260, 869, 762, 747, 738
267575, 1542380454, 723, 826, 865, 791, 948, 742, 1358, 913, 782, 782, 733
267585, 1542380454, 733, 816, 835, 786, 884, 742, 1368, 967, 840, 928, 738
267595, 1542380454, 752, 806, 830, 786, 826, 747, 1432, 1016, 933, 1060, 752
267606, 1542380454, 762, 801, 811, 772, 801, 742, 1436, 1036, 982, 1080, 752
267616, 1542380454, 772, 782, 811, 777, 777, 747, 1446, 1055, 1021, 1197, 767
267626, 1542380454, 786, 782, 806, 772, 767, 747, 1451, 1075, 1026, 1265, 791
267636, 1542380454, 801, 786, 801, 767, 767, 742, 1456, 1089, 1011, 1363, 821
267646, 1542380454, 821, 786, 801, 767, 767, 742, 1412, 1114, 1055, 1446, 830
267656, 1542380454, 840, 791, 791, 772, 757, 742, 1412, 1129, 1109, 1554, 850
267666, 1542380454, 850, 796, 796, 777, 757, 747, 1412, 1143, 1099, 1598, 845
267676, 1542380454, 860, 782, 786, 767, 757, 742, 1388, 1163, 1104, 1637, 840
267686, 1542380454, 845, 777, 782, 767, 757, 738, 1368, 1158, 1114, 1676, 850
267696, 1542380454, 835, 777, 782, 757, 747, 738, 1397, 1148, 1124, 1705, 840
267706, 1542380454, 826, 772, 772, 762, 752, 742, 1353, 1133, 1124, 1735, 840
267716, 1542380454, 816, 767, 777, 762, 762, 738, 1295, 1138, 1104, 1739, 821
267726, 1542380454, 806, 782, 782, 772, 757, 747, 1295, 1119, 1129, 1779, 860
267736, 1542380454, 830, 767, 777, 762, 752, 742, 1285, 1114, 1104, 1764, 855
267746, 1542380454, 826, 767, 772, 752, 752, 738, 1236, 1109, 1094, 1749, 860
267756, 1542380454, 835, 767, 772, 757, 752, 738, 1221, 1099, 1080, 1735, 889
267766, 1542380454, 835, 767, 772, 757, 747, 738, 1173, 1075, 1075, 1739, 874
267776, 1542380454, 840, 767, 772, 757, 752, 738, 1168, 1075, 1085, 1735, 884
267786, 1542380454, 845, 762, 767, 752, 747, 738, 1177, 1080, 1104, 1793, 904
267796, 1542380454, 855, 767, 772, 757, 757, 742, 1109, 1060, 1065, 1759, 909
267806, 1542380454, 869, 762, 772, 757, 752, 738, 1094, 1050, 1065, 1832, 933
267816, 1542380454, 884, 762, 772, 757, 747, 738, 1089, 1050, 1080, 1832, 938
267826, 1542380454, 904, 757, 762, 757, 747, 738, 1050, 1036, 1070, 1871, 943
267836, 1542380454, 913, 757, 762, 757, 752, 738, 1055, 1036, 1075, 1857, 957
267846, 1542380454, 918, 757, 762, 762, 747, 738, 1065, 1041, 1089, 1886, 948
267856, 1542380454, 913, 772, 772, 767, 757, 742, 1104, 1041, 1119, 1871, 967
267866, 1542380454, 933, 762, 762, 757, 747, 738, 1075, 1036, 1114, 1911, 953
267876, 1542380454, 938, 757, 767, 757, 747, 738, 1065, 1041, 1119, 1959, 967
267886, 1542380454, 938, 757, 762, 757, 742, 738, 1094, 1050, 1119, 1969, 967
267896, 1542380454, 933, 757, 762, 752, 747, 738, 1089, 1060, 1138, 2008, 957
267906, 1542380454, 933, 757, 762, 757, 742, 738, 1104, 1055, 1143, 2013, 957
267916, 1542380454, 928, 757, 762, 752, 742, 738, 1099, 1085, 1177, 2013, 962
267926, 1542380454, 933, 762, 762, 757, 752, 742, 1129, 1060, 1173, 1974, 957
267936, 1542380454, 938, 762, 762, 757, 742, 738, 1114, 1050, 1177, 2043, 948
267947, 1542380454, 928, 757, 762, 757, 747, 738, 1114, 1060, 1182, 2077, 948
267957, 1542380454, 923, 757, 757, 757, 742, 738, 1129, 1085, 1197, 2057, 928
267967, 1542380454, 909, 757, 757, 757, 747, 738, 1104, 1085, 1192, 2043, 894
267977, 1542380454, 899, 762, 752, 757, 742, 733, 1124, 1099, 1217, 2013, 884
267987, 1542380454, 884, 772, 767, 767, 752, 742, 1177, 1099, 1221, 2003, 899
267997, 1542380454, 894, 762, 757, 757, 747, 738, 1182, 1094, 1212, 1979, 894
268007, 1542380454, 894, 757, 762, 757, 742, 738, 1187, 1114, 1192, 1940, 889
268017, 1542380454, 869, 757, 752, 757, 747, 738, 1231, 1109, 1197, 1876, 879
268027, 1542380454, 860, 757, 762, 757, 742, 738, 1221, 1109, 1192, 1891, 865
268037, 1542380454, 850, 752, 752, 752, 742, 738, 1265, 1109, 1187, 1857, 845
268047, 1542380454, 840, 752, 757, 752, 747, 738, 1290, 1138, 1192, 1832, 845
268057, 1542380454, 816, 757, 752, 757, 747, 738, 1309, 1133, 1182, 1808, 826
268067, 1542380454, 806, 742, 742, 747, 742, 738, 1334, 1143, 1168, 1749, 816
268077, 1542380454, 777, 767, 738, 728, 738, 733, 1383, 1148, 1153, 1720, 806
268087, 1542380454, 786, 777, 811, 752, 752, 733, 1402, 1163, 1158, 1671, 791
268097, 1542380454, 777, 786, 821, 747, 738, 733, 1422, 1168, 1138, 1642, 782
268107, 1542380454, 772, 806, 865, 747, 757, 723, 1476, 1187, 1143, 1554, 767
268118, 1542380454, 767, 826, 913, 782, 835, 733, 1510, 1187, 1089, 1485, 752
268128, 1542380454, 772, 869, 967, 782, 835, 728, 1534, 1168, 1060, 1368, 747
268138, 1542380454, 767, 889, 1016, 801, 894, 723, 1564, 1168, 1006, 1329, 747
268148, 1542380454, 757, 909, 1041, 816, 923, 742, 1622, 1138, 962, 1217, 742
268158, 1542380454, 752, 928, 1050, 845, 953, 757, 1637, 1133, 909, 1119, 752
268168, 1542380454, 752, 957, 1070, 879, 1041, 762, 1637, 1119, 869, 997, 752
268178, 1542380454, 752, 962, 1089, 899, 1094, 791, 1510, 1045, 855, 865, 752
268188, 1542380454, 742, 1006, 1129, 953, 1182, 782, 1353, 933, 860, 850, 747
268198, 1542380454, 747, 1001, 1133, 957, 1275, 796, 747, 855, 835, 845, 747
268208, 1542380454, 738, 1026, 1153, 972, 1319, 801, 1065, 855, 850, 835, 742
268218, 1542380454, 742, 1036, 1153, 992, 1407, 811, 948, 830, 835, 835, 742
268228, 1542380454, 738, 1041, 1182, 997, 1466, 826, 894, 821, 830, 821, 738
268238, 1542380454, 728, 1041, 1212, 1006, 1500, 821, 738, 806, 811, 816, 738
268248, 1542380454, 698, 1065, 1246, 1031, 1573, 830, 747, 816, 806, 811, 747
268261, 1542380454, 713, 1050, 1236, 1031, 1578, 830, 742, 821, 806, 806, 742
268271, 1542380454, 713, 1050, 1236, 1031, 1583, 840, 742, 806, 796, 796, 742
268281, 1542380454, 713, 1041, 1231, 1021, 1593, 835, 742, 801, 791, 801, 742
268291, 1542380454, 718, 1055, 1221, 1021, 1588, 845, 742, 791, 801, 806, 742
268301, 1542380454, 718, 1041, 1221, 1021, 1578, 840, 742, 796, 791, 791, 742
268311, 1542380454, 718, 1041, 1197, 1011, 1568, 855, 752, 796, 791, 801, 747
268321, 1542380454, 713, 1041, 1192, 1001, 1559, 845, 742, 786, 782, 791, 742
268331, 1542380454, 718, 1011, 1182, 992, 1539, 840, 738, 796, 782, 786, 742
268341, 1542380454, 718, 1006, 1158, 992, 1534, 845, 738, 791, 786, 786, 742
268351, 1542380454, 718, 997, 1143, 972, 1524, 850, 742, 782, 772, 791, 742
268361, 1542380454, 713, 967, 1148, 977, 1520, 850, 738, 772, 782, 791, 742
268371, 1542380454, 713, 967, 1124, 957, 1520, 850, 738, 777, 782, 782, 742
268381, 1542380454, 703, 967, 1109, 977, 1529, 860, 742, 786, 782, 782, 747
268391, 1542380454, 718, 957, 1099, 982, 1515, 860, 742, 782, 777, 777, 742
268406, 1542380454, 708, 953, 1085, 982, 1539, 874, 747, 782, 782, 767, 747
268416, 1542380454, 718, 928, 1065, 967, 1529, 874, 742, 777, 782, 757, 742
268426, 1542380454, 723, 918, 1070, 957, 1524, 874, 738, 777, 777, 757, 742
268436, 1542380454, 718, 909, 1055, 972, 1524, 879, 738, 767, 777, 762, 742
268446, 1542380454, 718, 884, 1041, 967, 1510, 884, 738, 772, 786, 777, 752
268456, 1542380454, 713, 894, 1031, 962, 1495, 884, 742, 772, 786, 757, 742
268466, 1542380454, 718, 874, 1026, 957, 1456, 874, 738, 767, 782, 762, 742
268476, 1542380454, 718, 884, 1006, 928, 1422, 850, 738, 757, 777, 767, 738
268486, 1542380454, 713, 860, 1011, 913, 1344, 840, 738, 757, 782, 752, 738
268496, 1542380454, 703, 884, 1026, 899, 1265, 816, 738, 752, 782, 762, 742
268506, 1542380454, 694, 889, 1016, 874, 1158, 777, 723, 786, 777, 757, 738
268516, 1542380454, 713, 889, 1016, 860, 1099, 757, 742, 801, 777, 762, 742
268526, 1542380455, 703, 904, 1026, 850, 1036, 747, 738, 796, 762, 767, 738
268536, 1542380455, 708, 928, 1031, 840, 967, 742, 738, 826, 767, 786, 738
268546, 1542380455, 718, 933, 1021, 821, 943, 742, 738, 826, 791, 840, 738
268556, 1542380455, 728, 928, 1036, 816, 879, 738, 738, 860, 791, 884, 742
268566, 1542380455, 738, 943, 1041, 806, 845, 742, 738, 865, 821, 953, 742
268576, 1542380455, 738, 953, 1045, 796, 821, 742, 738, 869, 816, 938, 742
268587, 1542380455, 738, 1026, 1065, 791, 811, 752, 747, 904, 830, 948, 747
268597, 1542380455, 742, 1041, 1065, 786, 801, 747, 738, 904, 826, 943, 742
268607, 1542380455, 742, 1075, 1085, 777, 791, 747, 742, 909, 821, 918, 742
268617, 1542380455, 742, 1129, 1094, 777, 786, 742, 742, 953, 806, 884, 747
268627, 1542380455, 747, 1182, 1129, 772, 777, 742, 742, 977, 816, 879, 747
268637, 1542380455, 747, 1231, 1138, 767, 772, 738, 747, 972, 801, 826, 747
268647, 1542380455, 752, 1348, 1192, 772, 767, 738, 747, 962, 786, 806, 757
268657, 1542380455, 747, 1436, 1270, 777, 777, 742, 772, 992, 786, 782, 742
268667, 1542380455, 762, 1544, 1314, 767, 772, 738, 742, 977, 786, 772, 742
268677, 1542380455, 757, 1730, 1358, 767, 767, 738, 742, 997, 777, 777, 742
268687, 1542380455, 742, 1852, 1407, 772, 767, 742, 1788, 982, 777, 777, 747
268697, 1542380455, 747, 1989, 1471, 772, 772, 738, 747, 1016, 777, 782, 742
268707, 1542380455, 718, 2096, 1515, 777, 772, 738, 2130, 1031, 782, 772, 742
268717, 1542380455, 718, 2282, 1593, 816, 791, 742, 2531, 1114, 796, 786, 747
268727, 1542380455, 733, 2434, 1764, 845, 782, 733, 2585, 1202, 786, 767, 742
268737, 1542380455, 738, 2497, 1847, 953, 835, 733, 2903, 1309, 855, 845, 742
268747, 1542380455, 742, 2521, 1945, 997, 884, 738, 3025, 1427, 982, 972, 742
268758, 1542380455, 757, 2570, 1979, 1060, 894, 742, 3069, 1510, 1026, 1129, 742
268768, 1542380455, 762, 2639, 1994, 1026, 860, 742, 3220, 1524, 1041, 1060, 747
268778, 1542380455, 772, 2693, 2003, 972, 821, 742, 3343, 1515, 1006, 982, 757
268788, 1542380455, 777, 2785, 1994, 918, 806, 747, 3396, 1510, 972, 953, 752
268798, 1542380455, 786, 2805, 1974, 874, 786, 742, 3372, 1490, 918, 884, 747
268808, 1542380455, 782, 2854, 1950, 835, 772, 742, 3465, 1466, 913, 850, 742
268818, 1542380455, 782, 2893, 1867, 796, 767, 742, 3484, 1422, 855, 806, 742
268828, 1542380455, 786, 2898, 1735, 801, 767, 742, 3435, 1329, 811, 782, 742
268838, 1542380455, 786, 2859, 1524, 782, 767, 742, 3343, 1246, 801, 791, 747
268848, 1542380455, 772, 2693, 1275, 782, 777, 752, 3069, 1089, 796, 777, 752
268858, 1542380455, 752, 2502, 1163, 767, 762, 742, 2781, 948, 786, 752, 747
268868, 1542380455, 772, 2135, 1055, 782, 757, 742, 2517, 884, 791, 757, 752
268878, 1542380455, 772, 1730, 943, 777, 747, 742, 1999, 860, 791, 762, 742
268888, 1542380455, 791, 1280, 879, 777, 747, 738, 1480, 845, 786, 762, 742
268898, 1542380455, 874, 977, 845, 757, 752, 728, 728, 801, 791, 757, 733
268908, 1542380455, 957, 904, 850, 752, 757, 738, 738, 816, 782, 767, 742
268921, 1542380455, 909, 865, 840, 767, 767, 742, 972, 811, 806, 772, 752
268931, 1542380455, 791, 835, 840, 767, 757, 747, 957, 826, 801, 772, 752
268941, 1542380455, 718, 830, 830, 767, 762, 752, 948, 816, 791, 772, 757
268951, 1542380455, 738, 826, 816, 772, 767, 747, 938, 801, 796, 767, 752
268961, 1542380455, 752, 840, 811, 772, 772, 747, 923, 811, 791, 762, 752
268971, 1542380455, 747, 830, 796, 762, 767, 747, 913, 806, 782, 757, 752
268981, 1542380455, 742, 826, 801, 762, 767, 747, 874, 806, 796, 772, 762
268991, 1542380455, 738, 830, 791, 767, 772, 752, 889, 816, 786, 767, 752
269001, 1542380455, 742, 801, 796, 767, 772, 747, 884, 801, 782, 767, 757
269011, 1542380455, 742, 801, 796, 772, 772, 752, 884, 801, 791, 762, 757
269021, 1542380455, 738, 791, 791, 767, 762, 747, 884, 796, 786, 762, 752
269031, 1542380455, 728, 782, 786, 767, 762, 747, 869, 796, 772, 762, 752
269041, 1542380455, 723, 791, 786, 762, 757, 747, 860, 786, 777, 767, 752
269051, 1542380455, 718, 782, 782, 762, 757, 742, 879, 791, 786, 767, 757
269061, 1542380455, 713, 786, 791, 767, 757, 747, 860, 777, 777, 762, 752
269071, 1542380455, 718, 786, 782, 762, 752, 742, 879, 777, 772, 757, 752
269081, 1542380455, 713, 786, 782, 762, 752, 742, 869, 782, 777, 762, 752
269091, 1542380455, 713, 777, 777, 762, 752, 742, 865, 777, 777, 757, 752
269101, 1542380455, 713, 777, 777, 762, 752, 742, 860, 772, 772, 757, 752
269111, 1542380455, 708, 777, 782, 757, 752, 742, 865, 777, 777, 757, 747
269121, 1542380455, 708, 782, 782, 777, 762, 752, 855, 777, 782, 762, 757
269131, 1542380455, 703, 786, 782, 762, 757, 742, 845, 772, 777, 757, 747
269142, 1542380455, 708, 782, 772, 757, 747, 742, 840, 777, 777, 757, 747
269152, 1542380455, 708, 777, 777, 757, 747, 742, 850, 777, 772, 762, 747
269162, 1542380455, 713, 782, 767, 757, 752, 742, 826, 782, 777, 762, 747
269172, 1542380455, 713, 772, 762, 757, 752, 742, 826, 772, 772, 762, 752
269182, 1542380455, 713, 777, 767, 757, 757, 742, 830, 767, 767, 757, 747
269192, 1542380455, 698, 791, 777, 767, 767, 747, 835, 777, 782, 762, 752
269202, 1542380455, 723, 777, 767, 757, 757, 742, 821, 772, 772, 757, 747
269212, 1542380455, 718, 772, 767, 757, 752, 742, 821, 772, 767, 757, 752
269222, 1542380455, 718, 772, 767, 757, 757, 742, 811, 772, 777, 757, 747
269232, 1542380455, 718, 777, 767, 757, 757, 742, 821, 772, 767, 757, 747
269242, 1542380455, 718, 772, 767, 757, 752, 742, 830, 767, 767, 757, 747
269252, 1542380455, 718, 777, 767, 757, 752, 742, 816, 767, 772, 762, 747
269262, 1542380455, 703, 782, 772, 762, 762, 747, 830, 777, 782, 772, 752
269272, 1542380455, 718, 772, 762, 757, 752, 742, 821, 767, 772, 767, 747
269282, 1542380455, 713, 767, 762, 757, 747, 742, 821, 767, 777, 757, 747
269292, 1542380455, 703, 767, 762, 762, 747, 742, 816, 767, 767, 762, 747
269302, 1542380455, 698, 767, 762, 757, 752, 738, 811, 762, 767, 762, 742
269312, 1542380455, 698, 767, 762, 752, 752, 742, 806, 762, 762, 762, 742
269322, 1542380455, 689, 762, 757, 757, 752, 742, 806, 762, 757, 762, 777
269332, 1542380455, 659, 777, 767, 767, 762, 752, 757, 757, 777, 762, 762
269342, 1542380455, 571, 757, 757, 757, 757, 742, 1031, 786, 777, 752, 757
269352, 1542380455, 527, 718, 747, 752, 742, 752, 1202, 772, 767, 757, 733
269362, 1542380455, 454, 1075, 747, 772, 757, 742, 1476, 757, 767, 752, 747
269372, 1542380455, 547, 1412, 811, 762, 728, 742, 1818, 791, 782, 767, 742
269382, 1542380455, 654, 1652, 1011, 762, 747, 738, 1930, 850, 767, 752, 738
269392, 1542380455, 669, 1945, 1075, 752, 752, 757, 2174, 962, 772, 767, 752
269410, 1542380455, 615, 2209, 1906, 830, 782, 718, 2390, 1207, 786, 757, 733
269420, 1542380455, 615, 1940, 2150, 1075, 1001, 694, 2267, 1339, 967, 933, 733
269430, 1542380455, 777, 1705, 2072, 1217, 1241, 801, 2116, 1402, 1114, 1138, 757
269440, 1542380455, 777, 1779, 2179, 1241, 1275, 757, 2311, 1480, 1129, 1153, 752
269450, 1542380455, 767, 2140, 2194, 1124, 1036, 777, 2653, 1510, 1050, 997, 767
269460, 1542380455, 840, 2394, 2086, 987, 869, 777, 2859, 1432, 943, 855, 782
269470, 1542380455, 845, 2458, 1969, 928, 840, 762, 2727, 1324, 826, 826, 772
269480, 1542380455, 811, 2556, 1989, 953, 816, 752, 2795, 1260, 821, 811, 767
269490, 1542380455, 782, 2565, 2047, 987, 840, 747, 2815, 1246, 806, 796, 757
269500, 1542380455, 742, 2517, 2086, 1050, 899, 738, 2825, 1275, 816, 796, 747
269510, 1542380455, 733, 2448, 2111, 1114, 938, 747, 2888, 1265, 826, 801, 752
269520, 1542380455, 747, 2316, 2047, 1119, 953, 747, 2321, 1295, 879, 840, 752
269530, 1542380456, 747, 2233, 1974, 1099, 933, 757, 2653, 1309, 962, 909, 757
269540, 1542380456, 742, 2101, 1852, 1060, 918, 752, 2575, 1300, 957, 913, 747
269550, 1542380456, 747, 1915, 1720, 992, 879, 747, 2390, 1275, 933, 884, 747
269560, 1542380456, 747, 1759, 1622, 933, 840, 747, 2238, 1246, 904, 865, 752
269570, 1542380456, 742, 1666, 1554, 869, 811, 747, 2116, 1212, 840, 821, 752
269580, 1542380456, 742, 1544, 1451, 826, 786, 747, 2008, 1133, 816, 791, 752
269590, 1542380456, 742, 1407, 1314, 796, 767, 747, 1818, 1080, 811, 791, 762
269600, 1542380456, 742, 1300, 1197, 816, 791, 752, 1749, 1001, 801, 777, 752
269611, 1542380456, 752, 1197, 1124, 801, 782, 747, 1559, 938, 786, 777, 752
269621, 1542380456, 742, 1060, 1036, 801, 772, 747, 1642, 899, 786, 782, 752
269631, 1542380456, 747, 1011, 982, 796, 762, 747, 747, 860, 791, 786, 752
269641, 1542380456, 738, 987, 943, 782, 762, 747, 1295, 865, 786, 777, 752
269651, 1542380456, 738, 982, 909, 796, 767, 747, 1212, 840, 801, 786, 752
269661, 1542380456, 738, 957, 894, 806, 777, 762, 1168, 845, 806, 782, 757
